"","Coach","team","Race","net_ppa","net_sr","net_stuff","net_pass_sr"
"mean_ppa459","Kelly Poppinga","Virginia","White",0.00122809694638895,0.0213021954613452,0.0155433160857169,0.0161512078892405
"mean_ppa460","Ken Wilson","Nevada","White",0.0490898844989284,0.0135759201973124,0.0457929616071409,-0.00549372902314077
"mean_ppa461","Ken Wilson","Oregon","White",-0.0944744113522641,-0.0360651302769072,0.00660955332612539,-0.0367786674173188
"mean_ppa462","Kendrick Shaver","Utah State","Black",-0.0752582062334785,-0.04570977106164,0.0380514094253337,0.000796912397301008
"mean_ppa463","Kenny Ingram","Memphis","Black",-0.0274278626827931,-0.0102325762531784,0.00384472528098856,-0.00309450541272976
"mean_ppa464","Kenny Perry","Kansas","White",-0.119585004275256,-0.0447671678660163,-0.00959396672605525,-0.0286840685561904
"mean_ppa465","Kent Baer","Colorado","White",-0.0387202745142009,0.00582691627838189,0.0248225343286174,0.0271380202647846
"mean_ppa466","Kent Baer","San José State","White",0.00580378565379856,-0.0113245276764741,-0.0172140946817318,-0.0546735359153337
"mean_ppa467","Kent Baer","UNLV","White",-0.0889309740274133,-0.0336027955161659,-0.00940353895812107,-0.0129786336935598
"mean_ppa468","Kenwick Thompson","East Carolina","Black",-0.222935302968815,-0.0869337842117858,0.01323213919029,-0.0721867280125072
"mean_ppa469","Kenwick Thompson","San José State","Black",-0.0680485601950431,-0.00735740792000461,0.0502546596944083,0.0125566206516929
"mean_ppa470","Kerry Cooks","Notre Dame","Black",-0.000140505763166765,-0.0213716644055164,0.0193085696579282,-0.00261031532488132
"mean_ppa471","Kerry Coombs","Ohio State","White",-0.113841656941936,-0.0700470906437594,0.0361733616741123,-0.104188551329431
"mean_ppa472","Kevin Clune","Hawai'i","White",-0.12728280095011,-0.015759089587457,0.0521386093979032,-0.0362977431540299
"mean_ppa473","Kevin Clune","Oregon State","White",-0.0376544416764115,-0.0143363443713718,0.0335875117860906,-0.00475281309794556
"mean_ppa474","Kevin Clune","Utah State","White",-0.0950414530948538,-0.0162097949120644,0.0092703213498592,-0.0187346809039333
"mean_ppa475","Kevin Cosgrove","Akron","White",-0.00816274477295716,-0.0381502710862603,0.0364158030415504,-0.0292414922143379
"mean_ppa476","Kevin Cosgrove","Minnesota","White",0.0398190211971033,0.0247317122579223,-0.0284653361840844,-0.0162359758514997
"mean_ppa477","Kevin Cosgrove","New Mexico","White",-0.0618521553074468,0.047566618451186,-0.017656963028467,0.0772705208715346
"mean_ppa478","Kevin Fouquier","Florida International","White",0.457399396253012,0.201223581757508,-0.248877245508982,0.207142857142857
"mean_ppa479","Kevin Fouquier","Louisiana","White",0.101590538971471,0.0470904098493401,-0.0465606598052277,0.0237071333875712
"mean_ppa480","Kevin Kane","Northern Illinois","White",-0.00758439014844466,0.037051677575219,-0.0742804007014204,0.0318272514921301
"mean_ppa481","Kevin Kane","SMU","White",0.0620805256636129,0.0388054557212448,-0.0333684610685727,-0.000301619368801853
"mean_ppa482","Kevin Kelly","Ball State","White",-0.129118853383462,-0.0282094774244151,-0.0072811902520992,-0.0429440142122544
"mean_ppa483","Kevin Peoples","Indiana","White",0.020745860748193,0.00969380353876848,0.0544230477467386,-0.0160287095998181
"mean_ppa484","Kevin Sherrer","South Alabama","White",-0.0899473483770308,-0.0574575752641214,0.0366495857247544,-0.041300946891725
"mean_ppa485","Kevin Sherrer","Tennessee","White",-0.0171646534662467,-0.0345456216789861,0.0149420550281912,-0.072280762141906
"mean_ppa486","Kevin Steele","Alabama","White",0.0154595738219216,-0.0184149760472773,0.00665361820589874,-0.00763348492647153
"mean_ppa487","Kevin Steele","Auburn","White",0.0449603333864458,0.0424172211926477,-0.000754015005314329,0.0456997366283589
"mean_ppa488","Kevin Steele","Clemson","White",-0.0121370815430028,0.00549939063201871,0.00788691522454463,0.0190678378739469
"mean_ppa489","Kevin Steele","LSU","White",-0.090377746359871,-0.0270530300504595,0.0358814342264613,-0.0348970924112951
"mean_ppa490","Kevin Wolthausen","Louisville","White",0.0375286953723835,-0.00377833753148615,0.00124302212579386,-0.023680358219237
"mean_ppa491","Kim Dameron","Louisiana Monroe","White",-0.203290923197778,-0.181764143064057,0.474067796610169,-0.150911208389906
"mean_ppa492","Kim Dameron","Louisiana Tech","White",0.0410286933980547,0.00609625345085135,-0.0419812149144416,-0.00616770967602842
"mean_ppa493","Kim McCloud","Bowling Green","Black",-0.164572712321266,-0.062368966744199,-0.0105379437182202,-0.0675068205327565
"mean_ppa494","Kirby Smart","Alabama","White",0.0452881605055365,0.0296212506389352,-0.00706620239456651,0.0201917003301135
"mean_ppa495","Kraig Paulson","UNLV","White",-0.0189034072154724,-0.0134184687112966,-0.0228644206148169,-0.0220522607195646
"mean_ppa496","Kurt Barber","UNLV","Black",0.0150812831510334,-0.00946587542616673,0.114193625464262,0.0683626200332292
"mean_ppa497","Kurt Mattix","San Diego State","White",0.0532250969677633,0.0457887645144809,-0.0606537768446987,0.0161371740698133
"mean_ppa498","Kurt Van Valkenburgh","Florida Atlantic","White",0.00855000056587878,0.018127135796577,-0.0113393349134025,-0.0297649913514372
"mean_ppa499","Lance Anderson","Stanford","White",-0.168039821396194,-0.0654124060724775,0.103101255702859,-0.030327370605752
"mean_ppa500","Lance Guidry","Marshall","White",-0.0528990885056957,-0.0273571764190397,0.0254599484162041,-0.00102550873766305
"mean_ppa501","Lance Guidry","Western Kentucky","White",0.0899427852608654,0.0879926888967691,-0.0898918289310961,0.0959239364724764
"mean_ppa502","Larry Coyer","New Mexico State","White",-0.174749294893331,-0.0839841035836953,0.0538060476956537,-0.00661365402416175
"mean_ppa503","Larry Hoefer","Baylor","White",0.0149409288857223,-0.0457992697544514,-0.00740244684407451,-0.0668581351425074
"mean_ppa504","Larry Mac Duff","Texas","White",0.00990186297804516,-0.0454029806660098,0.0178809990865451,-0.0573946758255834
"mean_ppa505","Legi Suiaunoa","Hawai'i","Other",-0.0582018247760497,-0.0118215934092479,0.0159629802566385,-0.029595828940971
"mean_ppa506","Lionel Washington","Tulane","Black",-0.028383435768457,0.0201405385437607,-0.0910461124157583,-0.00551040714451295
"mean_ppa507","Lorenzo Costantini","Georgia Southern","White",-0.117485281757258,-0.0266658192008142,-0.0284707718455712,-0.0708728408457129
"mean_ppa508","Lorenzo Ward","Fresno State","Black",-0.0314513363980382,-0.0655707953951117,0.0501462327801723,0.0154056109439467
"mean_ppa509","Lorenzo Ward","South Carolina","Black",-0.138144014087601,-0.0643718478085183,0.00859275324690861,-0.0785293966308446
"mean_ppa510","Lou Esposito","Western Michigan","White",-0.0545859735064026,-0.00721013716093277,-0.00777234169007832,-0.0183975229912202
"mean_ppa511","Lou Spanos","Connecticut","White",0.0452801479209973,0.011167402384895,0.0412040268918009,0.0576899564482188
"mean_ppa512","Lou Spanos","UCLA","White",-0.0214899174437285,0.00405386297661042,0.0268455922615777,-0.0204847697767196
"mean_ppa513","Lou Tepper","Buffalo","White",-0.0804511554795424,0.0252253269863308,0.00392618039844075,0.00791617770589975
"mean_ppa514","Lyle Hemphill","Wake Forest","White",-0.0481705234617265,-0.0250455689084134,-0.000881551314535545,-0.0144685898670129
"mean_ppa515","Manny Diaz","Louisiana Tech","Other",0.00893611731134128,0.0505228913850152,-0.0667948787543681,0.0405678352508139
"mean_ppa516","Manny Diaz","Miami","Other",0.0880462321840716,0.0555379415523469,-0.103305803606617,0.045167509801738
"mean_ppa517","Manny Diaz","Middle Tennessee","Other",-0.0136730263714284,0.0390580107920146,0.102538618839316,0.0795822880337581
"mean_ppa518","Manny Diaz","Mississippi State","Other",-0.0761729362356523,-0.0274710955813008,0.0062404505388467,-0.05317216043918
"mean_ppa519","Manny Diaz","Texas","Other",-0.0722291597827264,-0.0366859939420387,0.0144767821938768,-0.0431555943450745
"mean_ppa520","Manny Michel","Louisiana Monroe","White",-0.155151976234529,-0.0830859911379566,0.178934721938602,-0.0921193475918592
"mean_ppa521","Marcel Yates","Arizona","Black",-0.0969333069848135,-0.0342312037889088,0.0139410453947378,-0.0124277742652846
"mean_ppa522","Marcel Yates","Boise State","Black",-0.00501604849337103,0.0406668022208785,-0.0407024843604515,0.0357225515077094
"mean_ppa523","Marcel Yates","Texas A&M","Black",-0.0618544816804369,-0.0361615964119489,0.0126089630582353,-0.0225705395478854
"mean_ppa524","Marcus Freeman","Cincinnati","Black",0.0841628116641085,0.0626091992791473,-0.0322801656435012,0.0627791503583189
"mean_ppa525","Marcus Freeman","Notre Dame","Black",0.000961494311404618,-0.00463450571524926,0.0319574693491812,-0.0272893834812094
"mean_ppa526","Marcus Freeman","Purdue","Black",-0.0958432226037785,0.0112955230319559,-0.0196456150511592,-0.00105617828323895
"mean_ppa527","Marcus West","Charlotte","Black",-0.0547978029160503,0.00953943447801558,0.0295899192684219,0.0802655164449281
"mean_ppa528","Marcus White","Bowling Green","Black",-0.15544857484914,-0.0178780117671312,0.0485693130106466,-0.0320450120908788
"mean_ppa529","Marion Hobby","Clemson","Black",0.013871931587526,0.0467454016488732,-0.0511948491964127,0.0454393604556269
"mean_ppa530","Marion Hobby","Duke","Black",0.0188081075262791,0.0174678452112905,0.0174153094942714,-0.00482492965037934
"mean_ppa531","Mark Banker","Nebraska","White",-0.097990624659399,-0.0185338644788769,-0.0337513486518406,-0.069636002072585
"mean_ppa532","Mark Banker","Oregon State","White",-0.0620805416397989,-0.0244149857572891,0.017528833308342,-0.0166785903599947
"mean_ppa533","Mark D'Onofrio","Houston","White",-0.0862540221351307,-0.0650843263086452,0.0350870056212265,-0.0503990386895465
"mean_ppa534","Mark D'Onofrio","Miami","White",-0.115671118136901,-0.0803762961143317,0.100715288167585,-0.0743030938583903
"mean_ppa535","Mark D'Onofrio","Temple","White",0.0748540316526689,0.0260741645280931,-0.0144650158199069,0.0253919923272811
"mean_ppa536","Mark Hagen","Indiana","White",0.0172747275308921,0.0079818884474645,0.0183319339764598,0.0177294433524386
"mean_ppa537","Mark Hagen","Purdue","White",0.0441780658224482,0.0472863084803918,0.0217338084325735,0.0628210720577133
"mean_ppa538","Mark Nelson","Tulsa","White",-0.0123706838563882,-0.0380994847403884,0.109935737738428,0.00364059997087518
"mean_ppa539","Mark Snyder","South Florida","White",-0.0437104386938796,-0.0124952812025109,0.0274534963693196,-0.024492394210602
"mean_ppa540","Mark Snyder","Texas A&M","White",-0.0984220972951476,-0.041991515521099,0.0253920259721371,-0.0181056139741335
"mean_ppa541","Mark Stoops","Florida State","White",0.0523318437013707,0.0201333911376038,0.0377294167618878,0.0204523936974885
"mean_ppa542","Marty English","Colorado State","White",-0.0321054268240104,0.0389666063738025,0.00289375359977709,0.0370162049936867
"mean_ppa543","Marty English","Wyoming","White",-0.110760825397426,-0.0773747240400597,0.0161304817898437,-0.0613528092125832
"mean_ppa544","Marvin Lewis","Arizona State","Black",0.00485370997386464,0.0063189336233388,-0.0441246713201967,0.0515822932553425
"mean_ppa545","Marvin Sanders","Coastal Carolina","Black",-0.0551466429241644,-0.0204300274045189,0.0318401748088029,0.0531646036635983
"mean_ppa546","Marvin Sanders","Florida Atlantic","Black",-0.00665708643538218,0.0032326397340009,0.0414225018210833,0.036112613842036
"mean_ppa547","Matt Feeney","Akron","White",-0.191592599165298,-0.0542337112367909,0.0499171891621061,-0.0794247938142959
"mean_ppa548","Matt Guerrieri","Duke","White",-0.109932988212644,-0.0266254943975152,0.0429367444423946,-0.0195735020644411
"mean_ppa549","Matt House","Florida International","White",-0.0873018217125535,-0.0817714000757097,0.0105294094390668,-0.0674571448323596
"mean_ppa550","Matt House","Kentucky","White",0.000233214326130438,0.023953479307221,-0.0318062573166825,0.0197029900545164
"mean_ppa551","Matt House","Pittsburgh","White",-0.139964325986432,-0.0146719350792839,0.00636931899643267,-0.00135048114287045
"mean_ppa552","Matt Pawlowski","Miami (OH)","White",-0.0254868567095023,0.0319521089379808,0.0203533942197992,0.0345714923861888
"mean_ppa553","Matt Wallerstedt","Charlotte","White",-0.0397434314730699,-0.00969502754065316,-0.0176991181815809,-0.0522761714957416
"mean_ppa554","Matt Wallerstedt","Texas Tech","White",0.0864239781596855,-0.00558593047059952,-0.0193919495876319,-0.00968227724829773
"mean_ppa555","Maurice Crum Jr.","Western Kentucky","Black",-0.0561301435561378,-0.0226280367622265,-0.0195730307439234,-0.0291259798002268
"mean_ppa556","Mel Tucker","Georgia","Black",0.0808480762637841,0.0233092155431503,0.0241811949040626,0.0461024119064247
"mean_ppa557","Melvin Smith","Louisiana","Black",0.16686385213936,0.0451673138143083,-0.0380920389553422,0.0571655566154291
"mean_ppa558","Mike Archer","NC State","White",-0.00456517002905853,-0.037065777404547,0.0584405913524562,-0.0306011801387157
"mean_ppa559","Mike Bradeson","Nevada","White",-0.0679310359096906,-0.0543333245780301,0.0922010301680012,-0.0191303034345235
"mean_ppa560","Mike Breske","Washington State","White",0.0094611850496872,0.0291250599964815,-0.0222302205576489,0.0167674746780422
"mean_ppa561","Mike Cassity","Louisville","White",-0.0741276581000276,-0.0493887275586004,0.00816147286042382,-0.102598433630939
"mean_ppa562","Mike Collins","Louisiana Monroe","White",-0.197281239965664,-0.0761680370019903,0.0483809159699816,-0.0708794927797011
"mean_ppa563","Mike Cox","UTEP","White",0.00902613725473467,0.0120608936441324,-0.00485320772448569,0.00794013291921442
"mean_ppa564","Mike Dietzel","Western Kentucky","White",-0.178861134649712,-0.0723033949658469,0.0263432223468874,-0.134631632324943
"mean_ppa565","Mike Ekeler","Indiana","White",-0.00815924874853916,0.0049443602799627,0.00673089549953237,0.0408753085048516
"mean_ppa566","Mike Ekeler","North Texas","White",0.0261585118839744,0.0138863897753232,0.0234557199795325,0.0568970984294679
"mean_ppa567","Mike Elko","Bowling Green","White",-0.0211799835271665,0.0244565355430093,-0.00413868208151741,0.0147235391053705
"mean_ppa568","Mike Elko","Notre Dame","White",0.0868880725247191,0.0468805091240242,0.00267451032380273,0.0313467855390419
"mean_ppa569","Mike Elko","Texas A&M","White",0.0175532424247195,0.0282118586719849,-0.00303150158086046,0.0110690485551551
"mean_ppa570","Mike Elko","Wake Forest","White",-0.0878075540938433,0.00487703361998343,0.0335309825098831,0.00181920884002601
"mean_ppa571","Mike Hankwitz","Northwestern","White",0.0184160998876662,0.0242662911146703,-0.0486086296122245,0.029352246028062
"mean_ppa572","Mike Hankwitz","Wisconsin","White",0.128185210059276,0.0534026307127826,-0.0669639673779066,0.0192463275297655
"mean_ppa573","Mike London","Virginia","Black",0.120258538896548,0.0676558992416699,-0.00625777606480657,0.0662793176972282
"mean_ppa574","Mike Lucas","Louisiana","White",-0.127620262026677,-0.0939628599683426,0.0632395806873433,-0.0578088197956776
"mean_ppa575","Mike Macdonald","Michigan","White",-0.00152358864001739,0.00691249895534202,0.0221382011417542,-0.0020381423634061
"mean_ppa576","Mike MacIntyre","Duke","White",0.0535909999397525,0.0225908525252388,-0.00297426855142796,-0.0108305667243304
"mean_ppa577","Mike MacIntyre","Memphis","White",-0.0389903045630553,-0.018169346450509,0.0498478117799896,-0.0403414426545933
"mean_ppa578","Mike MacIntyre","Ole Miss","White",0.041083898698965,0.0135008859070541,0.0165549625127605,0.000401068551662609
"mean_ppa579","Mike Pelton","Troy","Black",0.00303250518253288,0.036750936329588,-0.119117647058824,0.0283105022831051
"mean_ppa580","Mike Phair","Illinois","White",0.068126176215327,0.0556587997660635,-0.0617109905548309,0.0638351555929352
"mean_ppa581","Mike Smith","Texas Tech","White",-0.151871593309014,-0.0381945257886678,0.00771132423291365,-0.00827819349578357
"mean_ppa582","Mike Stoops","Florida Atlantic","White",-0.0501674310245591,0.00541572595478518,0.0442671604238514,0.00284560389283978
"mean_ppa583","Mike Stoops","Oklahoma","White",-0.116830143466428,-0.0569697025333764,0.023625880550438,-0.076815277042539
"mean_ppa584","Mike Tressel","Cincinnati","White",-0.00932303041843224,-0.0140070782901625,0.0130065108012903,-0.0123842969578616
"mean_ppa585","Mike Tressel","Michigan State","White",-0.117157634771257,-0.0618759358722931,0.0253165764704883,-0.0664881842862181
"mean_ppa586","Mike Ward","Bowling Green","White",-0.00609907656040391,-0.0483541867454514,0.0684848420041402,-0.0545420968985365
"mean_ppa587","Monte Kiffin","Tennessee","White",-0.00319144901674599,-0.0183750239427096,0.00177746203919846,0.0221195949644226
"mean_ppa588","Morgan Scalley","Utah","White",-0.00146118331489467,0.0119290633991986,-0.0181332835109899,-5.57171769579035e-05
"mean_ppa589","Nate Fuqua","Georgia State","White",-0.0551190706351769,0.040997191541648,-0.0254066867579273,-0.0169332643930148
"mean_ppa590","Nate Woody","Appalachian State","White",0.0483120551178003,0.0147163807082384,-0.00239647774845048,0.0452495162567155
"mean_ppa591","Nate Woody","Army","White",0.0546603632043606,0.047987422221907,-0.0435418398248356,0.00438320714497903
"mean_ppa592","Nate Woody","Georgia Tech","White",-0.0713620598060729,-0.0389389490279569,0.000571412501201379,-0.0455572081234619
"mean_ppa593","Nathan Burton","Georgia Tech","White",-0.0657182569381441,0.0111840949437876,-0.00327948843210507,-0.0211774086398017
"mean_ppa594","Neal Neathery","Eastern Michigan","White",0.085123319430025,0.0274003204530275,0.0117140561871308,0.0415669102701418
"mean_ppa595","Neal Neathery","UT San Antonio","White",0.0565309080054778,-0.00244932258463132,0.0316161015537302,-0.0144022063807427
"mean_ppa596","Nick Holt","Purdue","White",-0.251069332985208,-0.106958698695827,0.041340578727627,-0.0912766155501747
"mean_ppa597","Nick Holt","USC","White",0.00820333201262956,0.0215685858212861,-0.00139584760187636,0.0132911309872896
"mean_ppa598","Nick Holt","Washington","White",0.0677625883721073,-0.0223156124650727,-0.000909712527681183,-0.00192536803287657
"mean_ppa599","Nick Holt","Western Kentucky","White",0.0187348077952285,-0.0304124837811517,-0.0288859530286625,-0.0225013246415551
"mean_ppa600","Nick Howell","BYU","White",0.207599166031457,0.0633156033892925,-0.0676956700023061,0.0655374252313897
"mean_ppa601","Nick Howell","Virginia","White",0.0318733170887497,-0.00764619270684513,-0.0382807874327613,0.00240990695825988
"mean_ppa602","Nick Toth","Fresno State","White",-0.0134509347076659,-0.0222371329087278,0.0474626182742564,0.00544443240563797
"mean_ppa603","Nigel Burton","Nevada","Black",0.121607114771562,0.0247634213003675,-0.0399213741009214,0.0177630875290413
"mean_ppa604","Noah Joseph","Rutgers","White",-0.189043802391858,-0.049226959936609,0.00992839076102178,-0.0411582805366467
"mean_ppa605","Norm Parker","Iowa","White",0.0935738070311593,0.0911558873187056,-0.0866843892902557,0.0350389829186286
"mean_ppa606","O'Neill Gilbert","Tulane","Black",-0.00535248525278456,0.00991974852707872,0.0047885724037999,0.0174584224504779
"mean_ppa607","Orlondo Steinauer","Fresno State","Black",-0.256087472707566,-0.0634923654590939,0.0697530938458787,-0.0298620253282163
"mean_ppa608","Osia Lewis","New Mexico","Black",0.185615223061718,0.147568099130599,-0.147676299846838,0.109480751442811
"mean_ppa609","Osia Lewis","UTEP","Black",-0.0604920511150457,-0.0732132910004905,0.0227489558198893,-0.0457868890772499
"mean_ppa610","Pat Narduzzi","Michigan State","White",0.0473866398332799,-0.0162868010454275,-0.0616327723189121,-0.0509503515214115
"mean_ppa611","Patrick Toney","Louisiana","White",-0.170340028328028,-0.0659034095514323,0.0978608408080026,0.0130763710137574
"mean_ppa612","Paul Haynes","Arkansas","Black",0.00258654656939223,0.0137943506627753,0.00459700524882919,0.0156522309075907
"mean_ppa613","Paul Nichols","Toledo","White",0.000179773056715217,-0.0788636691614886,0.0301916443627858,-0.0704402729868105
"mean_ppa614","Paul Randolph","Arizona State","Black",0.00353379265765836,0.0200974353914404,-0.0295554834094388,-0.00536873210117533
"mean_ppa615","Paul Randolph","Pittsburgh","Black",0.121849463500025,0.0367310624289753,0.0181539916695513,0.0206990267458289
"mean_ppa616","Paul Randolph","Rice","Black",-0.088007065740939,-0.0389294097317224,-0.0294316943110509,-0.0270552232577549
"mean_ppa617","Paul Randolph","Tulsa","Black",0.257660643645897,0.072804461471265,-0.0319547472488619,0.0724318373394111
"mean_ppa618","Paul Rhoads","Arizona","White",0.0178917183248847,0.0100386026221599,-0.046389875582079,0.0121496279654342
"mean_ppa619","Paul Rhoads","Arkansas","White",-0.243671047737936,-0.0613113474500447,0.056435658189807,-0.0705501632607829
"mean_ppa620","Paul Rhoads","Auburn","White",-0.0271785751780193,-0.00492966906611486,-0.0270491013854481,0.00550438320035701
"mean_ppa621","Paul Rhoads","Pittsburgh","White",0.0353837189677645,0.0350964264039457,-0.00878267462915461,0.0545920570955719
"mean_ppa622","Payam Saadat","Army","White",0.213777378534871,0.0341360300094767,-0.0242349059375982,0.0108662292058292
"mean_ppa623","Perry Eliano","Bowling Green","Black",0.0777470775425352,0.0048954092491999,-0.0633618606899767,0.00642045714191136
"mean_ppa624","Pete Germano","Ohio","White",-0.0823483834717664,-0.0220285298164191,-0.0371652165946193,-0.0385750141824548
"mean_ppa625","Pete Golding","Alabama","White",0.150654967924586,0.0654436080789679,-0.0414496235560813,0.0318583703934973
"mean_ppa626","Pete Golding","UT San Antonio","White",-0.11630969782357,-0.0572738981319384,0.0607690181812977,-0.04532262281838
"mean_ppa627","Pete Kwiatkowski","Boise State","White",0.327181514407106,0.117257860930594,-0.0350592286058873,0.126049241513464
"mean_ppa628","Pete Kwiatkowski","Texas","White",-0.0913701812832803,-0.0284220837108819,-0.0480587524653002,-0.0393998184711186
"mean_ppa629","Pete Kwiatkowski","Washington","White",-0.0626762834669808,-0.0594482824261257,0.0414133286396804,-0.0416976384049555
"mean_ppa630","Pete Rekstis","Florida Atlantic","White",-0.0966101996547561,-0.0528408025590453,0.0949101343448518,-0.0270588792958023
"mean_ppa631","Pete Rekstis","Kent State","White",-0.000135541118670306,-0.0166179616494805,0.0427145893986352,-0.0191637989512912
"mean_ppa632","Pete Rekstis","Miami (OH)","White",0.27618777234578,0.0603624121669082,-0.0786332790282686,0.0561575927746031
"mean_ppa633","Peter Hansen","UNLV","White",-0.111905893977741,-0.0183347174314257,-0.00969191649836004,0.00731332499470649
"mean_ppa634","Peter Sirmon","California","White",-0.0143198343514525,-0.000422939686490764,0.014588800062647,0.0275509563793981
"mean_ppa635","Peter Sirmon","Louisville","White",0.181179519407355,0.074039988535086,-0.0240712324506168,0.081792824721484
"mean_ppa636","Peter Sirmon","Mississippi State","White",0.128427486595704,0.0395980979773883,-0.0211144959957905,0.0152301064544704
"mean_ppa637","Phil Bennett","Arizona State","White",-0.0998777349843827,-0.00427582811497884,-0.0300406467698432,-0.0148576445216527
"mean_ppa638","Phil Bennett","Baylor","White",0.078916096187805,-0.0665227734089212,-0.0177232308133023,-0.0495930568024458
"mean_ppa639","Phil Bennett","North Texas","White",-0.205137511884211,-0.0360591954496239,0.0124944511026696,-0.0630235115287491
"mean_ppa640","Phil Bennett","Pittsburgh","White",0.0778521317880134,0.0762429249161594,-0.0326939776024557,0.0597644685964457
"mean_ppa641","Phil Elmassian","Louisiana Monroe","?",0.162131540530709,0.0908018938440362,-0.175271679369052,0.149158457616399
"mean_ppa642","Phil Elmassian","UMass","?",-0.0345898476382118,-0.0199291121644563,0.0309832735996306,-0.0645088302932853
"mean_ppa643","Phil Galiano","Florida International","White",-0.109965219965019,-0.067569359696011,-0.00536947940428803,-0.0880048216420648
"mean_ppa644","Phil Parker","Iowa","White",0.15868435226706,0.0306107743341482,0.0243050028849522,0.025289291267777
"mean_ppa645","Phil Snow","Baylor","White",-0.0625226618993031,0.0207599548906441,-0.0277376259379087,0.0294672011049943
"mean_ppa646","Phil Snow","Eastern Michigan","White",-0.0263622940432359,-0.0511379361454951,0.0358786442037358,-0.0398424371699302
"mean_ppa647","Phil Snow","Temple","White",-0.0229159991361487,0.0140825630304602,0.0549018502676232,-0.00348475900717382
"mean_ppa648","Raheem Morris","Kansas State","Black",-0.0457813714666797,-0.0165611930442439,0.0150021710811984,-0.0601013488337432
"mean_ppa649","Randall McCray","Middle Tennessee","White",0.0736997682614798,-0.00792414867402058,-0.0202866953658949,-0.0055389586637683
"mean_ppa650","Randy Bates","Pittsburgh","White",-0.139569807862017,-0.0424803522408093,0.0280298819839639,-0.0524399079272294
"mean_ppa651","Randy Shannon","Florida","Black",-0.0889569448812256,-0.0464153834394964,0.0984425535385021,-0.0181093079914776
"mean_ppa652","Randy Shannon","Miami","Black",0.160810647454864,0.0951292447810373,-0.088939509380928,0.0981464653596858
"mean_ppa653","Randy Shannon","UCF","Black",-0.0715219625136274,-0.00850098745698524,0.0358819603437463,-0.00359137227175527
"mean_ppa654","Randy Stewart","Fresno State","White",0.127997024513012,0.0626816625467209,-0.0610601934114905,0.0521126528595358
"mean_ppa655","Raymond Woodie","South Florida","Black",0.0402436947739675,0.00996857820349689,-0.0359763406554517,0.00730279607443485
"mean_ppa656","Reggie Johnson","UAB","Black",0.103645327444146,-0.0160963778129248,-0.0239467281214915,-0.0265359302223402
"mean_ppa657","Rich Nagy","Old Dominion","White",-0.0890176193927007,-0.0607325612712092,-0.00891861761426979,-0.111757535460993
"mean_ppa658","Rich Nagy","Western Michigan","White",-0.00485676557725995,0.0137353552532124,-0.00870711607589075,0.0180059493336462
"mean_ppa659","Rick Christophel","UAB","White",0.0306926331490183,0.0301970316792158,-0.0311145510835913,0.0577046548956661
"mean_ppa660","Rick Kravitz","Memphis","White",-0.031231301968312,0.00120342276715618,0.0192765649964477,-0.0101194294619629
"mean_ppa661","Rick Minter","Kentucky","White",0.012830710740717,0.0286373761595748,-0.0328659487929902,0.0466241720759841
"mean_ppa662","Rick Minter","Marshall","White",0.0276729132773929,-0.0474044318007993,-0.0213730458190734,-0.0312110266442983
"mean_ppa663","Rick Smith","East Carolina","White",0.0695121355697817,-0.031219831651877,0.0662884208907565,-0.00265154038646087
"mean_ppa664","Robb Akey","Central Michigan","White",0.0828370224300596,0.0334353994179148,0.0268128393653234,0.0539496198841626
"mean_ppa665","Robb Smith","Arkansas","White",0.097400014431351,-0.00502184284742241,-0.00338546665600092,-0.0303686436805914
"mean_ppa666","Robb Smith","Minnesota","White",0.0654585980907921,0.0228561348561689,-0.0139420122013618,0.0491278850053419
"mean_ppa667","Robb Smith","Rutgers","White",0.169294572312796,0.0749971445200101,-0.105251065224458,0.0435112451699035
"mean_ppa668","Robert Prunty","Cincinnati","Black",0.156552054789941,0.0682529421326957,-0.0605720040614479,0.00885147579910384
"mean_ppa669","Robert Wimberly","Liberty","Black",-0.0544115604914979,-0.0145383375117602,0.0813554487222229,0.0428877005347594
"mean_ppa670","Robert Wimberly","Northern Illinois","Black",0.152992546513254,0.0850941730891104,-0.0832894700118402,0.0471140129393772
"mean_ppa671","Roc Bellantoni","Florida Atlantic","White",0.198719248030634,0.0327385501358869,-0.0187505098961893,0.0210227869990342
"mean_ppa672","Rocky Long","New Mexico","White",-0.241852999105136,-0.0543716590316707,0.0569666651374322,-0.0355421131021052
"mean_ppa673","Rocky Long","San Diego State","White",-0.046233690618824,-0.0335227813957704,0.0812218805829105,-0.0558255284950891
"mean_ppa674","Rocky Seto","USC","Other",0.236631365146156,0.0708081919188487,-0.0598534013707209,0.0851465618052887
"mean_ppa675","Rod Wright","UT San Antonio","Black",-0.169745752585269,-0.0342580005802623,0.00457532547056447,-0.0120025368593615
"mean_ppa676","Ron Collins","Colorado","White",0.138946440623677,0.0642120172256261,-0.0689717259350115,0.0444270666733355
"mean_ppa677","Ron Collins","Ohio","White",0.117476872349544,0.0709896406237202,-0.0720778510270347,0.0366748643222248
"mean_ppa678","Ron Cooper","Florida International","Black",-0.100865636463968,-0.0826558261492659,0.0866979557803032,-0.0589539328791665
"mean_ppa679","Ron English","Louisville","Black",-0.0499388940327454,-0.0123904713392092,0.0330009647446697,-0.0201381183243811
"mean_ppa680","Ron English","Michigan","Black",0.0617589390300901,-0.0126040274938428,-0.0478036175710594,-0.018498727735369
