"","College","Season","Coach","username","Coach.1","Role","Race"
"608","Florida Atlantic",2012,"Marvin Sanders","marvin-sanders","Marvin Sanders","Defensive Coordinator","Black"
"609","Florida Atlantic",2013,"Pete Rekstis","pete-rekstis","Pete Rekstis","Defensive Coordinator","White"
"610","Florida Atlantic",2014,"Roc Bellantoni","roc-bellantoni","Roc Bellantoni","Defensive Coordinator/Linebackers Coach","White"
"611","Florida Atlantic",2015,"Roc Bellantoni","roc-bellantoni","Roc Bellantoni","Defensive Coordinator/Linebackers Coach","White"
"612","Florida Atlantic",2016,"Roc Bellantoni","roc-bellantoni","Roc Bellantoni","Defensive Coordinator/Linebackers Coach","White"
"613","Florida Atlantic",2017,"Chris Kiffin","chris-kiffin","Chris Kiffin","Defensive Coordinator/Linebackers Coach","White"
"614","Florida Atlantic",2018,"Tony Pecoraro","tony-pecoraro","Tony Pecoraro","Defensive Coordinator/Linebackers Coach","White"
"615","Florida Atlantic",2019,"Glenn Spencer","glenn-spencer","Glenn Spencer","Defensive Coordinator/Linebackers Coach","White"
"616","Florida Atlantic",2020,"Jim Leavitt","jim-leavitt","Jim Leavitt","Defensive Coordinator","White"
"617","Florida International",2005,"Bernard Clark","bernard-clark","Bernard Clark","Defensive Coordinator/Linebackers Coach","Black"
"618","Florida International",2006,"Kevin Fouquier","kevin-fouquier","Kevin Fouquier","Defensive Coordinator/Defensive Line Coach","White"
"619","Florida International",2007,"Phil Galiano","phil-galiano","Phil Galiano","Defensive Coordinator/Linebackers Coach","White"
"620","Florida International",2008,"Phil Galiano","phil-galiano","Phil Galiano","Defensive Coordinator/Linebackers Coach","White"
"621","Florida International",2009,"Phil Galiano","phil-galiano","Phil Galiano","Defensive Coordinator/Linebackers Coach","White"
"622","Florida International",2010,"Geoff Collins","geoff-collins","Geoff Collins","Defensive Coordinator","White"
"623","Florida International",2011,"Todd Orlando","todd-orlando","Todd Orlando","Defensive Coordinator/Inside Linebackers Coach","White"
"624","Florida International",2012,"Todd Orlando","todd-orlando","Todd Orlando","Defensive Coordinator/Inside Linebackers Coach","White"
"625","Florida International",2013,"Josh Conklin","josh-conklin","Josh Conklin","Defensive Coordinator","White"
"626","Florida International",2014,"Josh Conklin","josh-conklin","Josh Conklin","Defensive Coordinator","White"
"627","Florida International",2015,"Matt House","matt-house","Matt House","Defensive Coordinator/Linebackers Coach","White"
"628","Florida International",2016,"Ron Cooper","ron-cooper","Ron Cooper","Defensive Coordinator/Linebackers Coach","Black"
"629","Florida International",2017,"Brent Guy","brent-guy","Brent Guy","Defensive Coordinator/Linebackers Coach","White"
"630","Florida International",2018,"Brent Guy","brent-guy","Brent Guy","Defensive Coordinator/Linebackers Coach","White"
"631","Florida International",2019,"Jeff Copp","jeff-copp","Jeff Copp","Defensive Coordinator/Linebackers Coach","White"
"632","Florida International",2019,"Jerod Kruse","jerod-kruse","Jerod Kruse","Defensive Coordinator/Defensive Backs Coach","White"
"633","Florida International",2020,"Jeff Copp","jeff-copp","Jeff Copp","Defensive Coordinator/Linebackers Coach","White"
"634","Florida International",2020,"Jerod Kruse","jerod-kruse","Jerod Kruse","Defensive Coordinator/Defensive Backs Coach","White"
"635","Florida",2001,"Jon Hoke","jon-hoke","Jon Hoke","Defensive Coordinator/Defensive Backs Coach","White"
"636","Florida",2002,"John Thompson","john-thompson","John Thompson","Defensive Coordinator/Inside Linebackers Coach","White"
"637","Florida",2003,"Charlie Strong","charlie-strong","Charlie Strong","Defensive Coordinator/Defensive Ends Coach","Black"
"638","Florida",2004,"Charlie Strong","charlie-strong","Charlie Strong","Defensive Coordinator/Defensive Ends Coach","Black"
"639","Florida",2005,"Charlie Strong","charlie-strong","Charlie Strong","Defensive Coordinator/Linebackers Coach","Black"
"640","Florida",2005,"Greg Mattison","greg-mattison","Greg Mattison","Defensive Coordinator/Defensive Line Coach","White"
"641","Florida",2006,"Charlie Strong","charlie-strong","Charlie Strong","Defensive Coordinator/Linebackers Coach","Black"
"642","Florida",2006,"Greg Mattison","greg-mattison","Greg Mattison","Defensive Coordinator/Defensive Line Coach","White"
"643","Florida",2007,"Charlie Strong","charlie-strong","Charlie Strong","Defensive Coordinator/Linebackers Coach","Black"
"644","Florida",2007,"Greg Mattison","greg-mattison","Greg Mattison","Defensive Coordinator/Defensive Line Coach","White"
"645","Florida",2008,"Charlie Strong","charlie-strong","Charlie Strong","Defensive Coordinator/Linebackers Coach","Black"
"646","Florida",2009,"Charlie Strong","charlie-strong","Charlie Strong","Defensive Coordinator/Linebackers Coach","Black"
"647","Florida",2010,"Chuck Heater","chuck-heater","Chuck Heater","Defensive Coordinator/Safeties Coach","White"
"648","Florida",2010,"Teryl Austin","teryl-austin","Teryl Austin","Defensive Coordinator/Cornerbacks Coach","Black"
"649","Florida",2011,"Dan Quinn","dan-quinn","Dan Quinn","Defensive Coordinator/Defensive Line Coach","White"
"650","Florida",2012,"Dan Quinn","dan-quinn","Dan Quinn","Defensive Coordinator/Defensive Line Coach","White"
"651","Florida",2013,"D.J. Durkin","dj-durkin","D.J. Durkin","Defensive Coordinator/Linebackers Coach","White"
"652","Florida",2014,"D.J. Durkin","dj-durkin","D.J. Durkin","Defensive Coordinator/Linebackers Coach","White"
"653","Florida",2015,"Geoff Collins","geoff-collins","Geoff Collins","Defensive Coordinator","White"
"654","Florida",2015,"Randy Shannon","randy-shannon","Randy Shannon","Defensive Coordinator/Linebackers Coach","Black"
"655","Florida",2016,"Geoff Collins","geoff-collins","Geoff Collins","Defensive Coordinator","White"
"656","Florida",2016,"Randy Shannon","randy-shannon","Randy Shannon","Defensive Coordinator/Linebackers Coach","Black"
"657","Florida",2017,"Chris Rumph","chris-rumph","Chris Rumph","Defensive Coordinator/Defensive Line Coach","Black"
"658","Florida",2017,"Randy Shannon","randy-shannon","Randy Shannon","Defensive Coordinator","Black"
"659","Florida",2018,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator","White"
"660","Florida",2019,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator","White"
"661","Florida",2020,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator","White"
"662","Florida",2021,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator","White"
"663","Florida Atlantic",2021,"Mike Stoops","mike-stoops","Mike Stoops","Safeties Coach/Defensive Coordinator","White"
"664","Florida State",2000,"Mickey Andrews","mickey-andrews","Mickey Andrews","Defensive Coordinator/Defensive Backs Coach","White"
"665","Florida State",2001,"Mickey Andrews","mickey-andrews","Mickey Andrews","Defensive Coordinator/Defensive Backs Coach","White"
"666","Florida State",2004,"Mickey Andrews","mickey-andrews","Mickey Andrews","Defensive Coordinator/Defensive Backs Coach","White"
"667","Florida State",2005,"Mickey Andrews","mickey-andrews","Mickey Andrews","Defensive Coordinator/Defensive Backs Coach","White"
"668","Florida State",2006,"Mickey Andrews","mickey-andrews","Mickey Andrews","Defensive Coordinator/Defensive Backs Coach","White"
"669","Florida State",2007,"Mickey Andrews","mickey-andrews","Mickey Andrews","Defensive Coordinator/Defensive Backs Coach","White"
"670","Florida State",2008,"Mickey Andrews","mickey-andrews","Mickey Andrews","Defensive Coordinator/Defensive Backs Coach","White"
"671","Florida State",2009,"Mickey Andrews","mickey-andrews","Mickey Andrews","Defensive Coordinator/Defensive Backs Coach","White"
"672","Florida State",2010,"Mark Stoops","mark-stoops","Mark Stoops","Defensive Coordinator/Defensive Backs Coach","White"
"673","Florida State",2011,"Mark Stoops","mark-stoops","Mark Stoops","Defensive Coordinator/Defensive Backs Coach","White"
"674","Florida State",2012,"Mark Stoops","mark-stoops","Mark Stoops","Defensive Coordinator/Defensive Backs Coach","White"
"675","Florida State",2013,"Jeremy Pruitt","jeremy-pruitt","Jeremy Pruitt","Defensive Coordinator/Defensive Backs Coach","White"
"676","Florida State",2014,"Charles Kelly","charles-kelly","Charles Kelly","Defensive Coordinator/Defensive Backs Coach","White"
"677","Florida State",2015,"Charles Kelly","charles-kelly","Charles Kelly","Defensive Coordinator/Defensive Backs Coach","White"
"678","Florida State",2016,"Charles Kelly","charles-kelly","Charles Kelly","Defensive Coordinator/Defensive Backs Coach","White"
"679","Florida State",2017,"Charles Kelly","charles-kelly","Charles Kelly","Defensive Coordinator/Defensive Backs Coach","White"
"680","Florida State",2018,"Harlon Barnett","harlon-barnett","Harlon Barnett","Defensive Coordinator/Defensive Backs Coach","Black"
"681","Florida State",2019,"Harlon Barnett","harlon-barnett","Harlon Barnett","Defensive Coordinator/Defensive Backs Coach","Black"
"682","Florida State",2020,"Adam Fuller","adam-fuller","Adam Fuller","Defensive Coordinator","White"
"683","Florida State",2021,"Adam Fuller","adam-fuller","Adam Fuller","Defensive Coordinator","White"
"684","Fresno State",2000,"Kevin Coyle","kevin-coyle","Kevin Coyle","Defensive Coordinator","White"
"685","Fresno State",2001,"Dan Brown","dan-brown","Dan Brown","Defensive Coordinator","White"
"686","Fresno State",2002,"Dan Brown","dan-brown","Dan Brown","Defensive Coordinator","White"
"687","Fresno State",2003,"Dan Brown","dan-brown","Dan Brown","Defensive Coordinator","White"
"688","Fresno State",2004,"Dan Brown","dan-brown","Dan Brown","Defensive Coordinator","White"
"689","Fresno State",2005,"Dan Brown","dan-brown","Dan Brown","Defensive Coordinator","White"
"690","Fresno State",2006,"Dan Brown","dan-brown","Dan Brown","Defensive Coordinator","White"
"691","Fresno State",2007,"Dan Brown","dan-brown","Dan Brown","Defensive Coordinator","White"
"692","Fresno State",2008,"Dan Brown","dan-brown","Dan Brown","Defensive Coordinator","White"
"693","Fresno State",2009,"Randy Stewart","randy-stewart","Randy Stewart","Defensive Coordinator/Safeties Coach","White"
"694","Fresno State",2010,"Randy Stewart","randy-stewart","Randy Stewart","Defensive Coordinator/Safeties Coach","White"
"695","Fresno State",2011,"Randy Stewart","randy-stewart","Randy Stewart","Defensive Coordinator/Safeties Coach","White"
"696","Fresno State",2012,"Nick Toth","nick-toth","Nick Toth","Defensive Coordinator/Inside Linebackers Coach","White"
"697","Fresno State",2013,"Nick Toth","nick-toth","Nick Toth","Defensive Coordinator/Inside Linebackers Coach","White"
"698","Fresno State",2014,"Nick Toth","nick-toth","Nick Toth","Defensive Coordinator/Inside Linebackers Coach","White"
"699","Fresno State",2015,"Nick Toth","nick-toth","Nick Toth","Defensive Coordinator/Inside Linebackers Coach","White"
"700","Fresno State",2016,"Lorenzo Ward","lorenzo-ward","Lorenzo Ward","Defensive Coordinator/Defensive Backs Coach","Black"
"701","Fresno State",2017,"Orlondo Steinauer","orlondo-steinauer","Orlondo Steinauer","Defensive Coordinator","Black"
"702","Fresno State",2018,"Bert Watts","bert-watts","Bert Watts","Defensive Coordinator","White"
"703","Fresno State",2019,"Bert Watts","bert-watts","Bert Watts","Defensive Coordinator","White"
"704","Fresno State",2020,"William Inge","william-inge","William Inge","Defensive Coordinator/Linebackers Coach","Black"
"705","Fresno State",2021,"William Inge","william-inge","William Inge","Defensive Coordinator/Linebackers Coach","Black"
"706","Georgia",2000,"Gary Gibbs","gary-gibbs","Gary Gibbs","Defensive Coordinator/Linebackers Coach","White"
"707","Georgia",2001,"Brian VanGorder","brian-vangorder","Brian VanGorder","Defensive Coordinator/Linebackers Coach","White"
"708","Georgia",2002,"Brian VanGorder","brian-vangorder","Brian VanGorder","Defensive Coordinator/Linebackers Coach","White"
"709","Georgia",2003,"Brian VanGorder","brian-vangorder","Brian VanGorder","Defensive Coordinator/Linebackers Coach","White"
"710","Georgia",2004,"Brian VanGorder","brian-vangorder","Brian VanGorder","Defensive Coordinator/Linebackers Coach","White"
"711","Georgia",2005,"Willie Martinez","willie-martinez","Willie Martinez","Defensive Coordinator/Defensive Backs Coach","White"
"712","Georgia",2006,"Willie Martinez","willie-martinez","Willie Martinez","Defensive Coordinator/Defensive Backs Coach","White"
"713","Georgia",2007,"Willie Martinez","willie-martinez","Willie Martinez","Defensive Coordinator/Defensive Backs Coach","White"
"714","Georgia",2008,"Willie Martinez","willie-martinez","Willie Martinez","Defensive Coordinator/Defensive Backs Coach","White"
"715","Georgia",2009,"John Jancek","john-jancek","John Jancek","Defensive Coordinator/Linebackers Coach","White"
"716","Georgia",2009,"Willie Martinez","willie-martinez","Willie Martinez","Defensive Coordinator/Defensive Backs Coach","White"
"717","Georgia",2010,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator/Outside Linebackers Coach","White"
"718","Georgia",2011,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator/Outside Linebackers Coach","White"
"719","Georgia",2012,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator/Outside Linebackers Coach","White"
"720","Georgia",2013,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator/Outside Linebackers Coach","White"
"721","Georgia",2014,"Jeremy Pruitt","jeremy-pruitt","Jeremy Pruitt","Defensive Coordinator/Defensive Backs Coach","White"
"722","Georgia",2015,"Jeremy Pruitt","jeremy-pruitt","Jeremy Pruitt","Defensive Coordinator/Defensive Backs Coach","White"
"723","Georgia",2016,"Mel Tucker","mel-tucker","Mel Tucker","Defensive Coordinator/Defensive Backs Coach","Black"
"724","Georgia",2017,"Mel Tucker","mel-tucker","Mel Tucker","Defensive Coordinator/Defensive Backs Coach","Black"
"725","Georgia",2018,"Mel Tucker","mel-tucker","Mel Tucker","Defensive Coordinator/Defensive Backs Coach","Black"
"726","Georgia",2019,"Dan Lanning","dan-lanning","Dan Lanning","Defensive Coordinator/Outside Linebackers Coach","White"
"727","Georgia",2019,"Glenn Schumann","glenn-schumann","Glenn Schumann","Defensive Coordinator/Inside Linebackers Coach","White"
"728","Georgia",2020,"Dan Lanning","dan-lanning","Dan Lanning","Defensive Coordinator/Outside Linebackers Coach","White"
"729","Georgia",2020,"Glenn Schumann","glenn-schumann","Glenn Schumann","Defensive Coordinator/Inside Linebackers Coach","White"
"730","Georgia",2021,"Dan Lanning","dan-lanning","Dan Lanning","Defensive Coordinator/Outside Linebackers Coach","White"
"731","Georgia",2021,"Glenn Schumann","glenn-schumann","Glenn Schumann","Defensive Coordinator/Inside Linebackers Coach","White"
"732","Georgia Southern",2014,"Jack Curtis","jack-curtis","Jack Curtis","Defensive Coordinator/Defensive Backs Coach","White"
"733","Georgia Southern",2015,"Jack Curtis","jack-curtis","Jack Curtis","Defensive Coordinator/Defensive Backs Coach","White"
"734","Georgia Southern",2016,"Lorenzo Costantini","lorenzo-costantini","Lorenzo Costantini","Defensive Coordinator","White"
"735","Georgia Southern",2017,"Lorenzo Costantini","lorenzo-costantini","Lorenzo Costantini","Defensive Coordinator/Defensive Line Coach","White"
"736","Georgia Southern",2018,"Scot Sloan","scot-sloan","Scot Sloan","Defensive Coordinator/Safeties Coach","White"
"737","Georgia Southern",2019,"Scot Sloan","scot-sloan","Scot Sloan","Defensive Coordinator/Safeties Coach","White"
"738","Georgia Southern",2020,"Scot Sloan","scot-sloan","Scot Sloan","Defensive Coordinator/Safeties Coach","White"
"739","Georgia Southern",2021,"Scot Sloan","scot-sloan","Scot Sloan","Defensive Coordinator/Safeties Coach","White"
"740","Georgia State",2013,"Jesse Minter","jesse-minter","Jesse Minter","Defensive Coordinator","White"
"741","Georgia State",2014,"Jesse Minter","jesse-minter","Jesse Minter","Defensive Coordinator","White"
"742","Georgia State",2015,"Jesse Minter","jesse-minter","Jesse Minter","Defensive Coordinator","White"
"743","Georgia State",2016,"Jesse Minter","jesse-minter","Jesse Minter","Defensive Coordinator","White"
"744","Georgia State",2017,"Nate Fuqua","nate-fuqua","Nate Fuqua","Defensive Coordinator/Outside Linebackers Coach","White"
"745","Georgia State",2018,"Nate Fuqua","nate-fuqua","Nate Fuqua","Defensive Coordinator/Outside Linebackers Coach","White"
"746","Georgia State",2019,"Nate Fuqua","nate-fuqua","Nate Fuqua","Defensive Coordinator/Outside Linebackers Coach","White"
"747","Georgia State",2020,"Nate Fuqua","nate-fuqua","Nate Fuqua","Defensive Coordinator/Outside Linebackers Coach","White"
"748","Georgia State",2021,"Nate Fuqua","nate-fuqua","Nate Fuqua","Defensive Coordinator/Outside Linebackers Coach","White"
"749","Georgia Tech",2000,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator/Linebackers Coach","White"
"750","Georgia Tech",2001,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator/Linebackers Coach","White"
"751","Georgia Tech",2002,"Jon Tenuta","jon-tenuta","Jon Tenuta","Defensive Coordinator/Defensive Backs Coach","White"
"752","Georgia Tech",2003,"Jon Tenuta","jon-tenuta","Jon Tenuta","Defensive Coordinator/Defensive Backs Coach","White"
"753","Georgia Tech",2004,"Jon Tenuta","jon-tenuta","Jon Tenuta","Defensive Coordinator/Defensive Backs Coach","White"
"754","Georgia Tech",2005,"Jon Tenuta","jon-tenuta","Jon Tenuta","Defensive Coordinator/Defensive Backs Coach","White"
"755","Georgia Tech",2006,"Jon Tenuta","jon-tenuta","Jon Tenuta","Defensive Coordinator/Defensive Backs Coach","White"
"756","Georgia Tech",2007,"Jon Tenuta","jon-tenuta","Jon Tenuta","Defensive Coordinator/Defensive Backs Coach","White"
"757","Georgia Tech",2008,"Dave Wommack","dave-wommack","Dave Wommack","Defensive Coordinator/Safeties Coach","White"
"758","Georgia Tech",2009,"Dave Wommack","dave-wommack","Dave Wommack","Defensive Coordinator/Safeties Coach","White"
"759","Georgia Tech",2010,"Al Groh","al-groh","Al Groh","Defensive Coordinator","White"
"760","Georgia Tech",2011,"Al Groh","al-groh","Al Groh","Defensive Coordinator","White"
"761","Georgia Tech",2012,"Al Groh","al-groh","Al Groh","Defensive Coordinator","White"
"762","Georgia Tech",2013,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator","White"
"763","Georgia Tech",2014,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator","White"
"764","Georgia Tech",2015,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator","White"
"765","Georgia Tech",2016,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator/Linebackers Coach","White"
"766","Georgia Tech",2017,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator/Linebackers Coach","White"
"767","Georgia Tech",2018,"Nate Woody","nate-woody","Nate Woody","Defensive Coordinator/Outside Linebackers Coach","White"
"768","Georgia Tech",2019,"Andrew Thacker","andrew-thacker","Andrew Thacker","Defensive Coordinator/Linebackers Coach","White"
"769","Georgia Tech",2020,"Andrew Thacker","andrew-thacker","Andrew Thacker","Defensive Coordinator/Linebackers Coach","White"
"770","Georgia Tech",2020,"Nathan Burton","nathan-burton","Nathan Burton","Defensive Coordinator/Safeties Coach","White"
"771","Georgia Tech",2021,"Andrew Thacker","andrew-thacker","Andrew Thacker","Defensive Coordinator/Linebackers Coach","White"
"772","Georgia Tech",2021,"Nathan Burton","nathan-burton","Nathan Burton","Safeties Coach/Defensive Coordinator","White"
"773","Hawai'i",2000,"Kevin Lempa","kevin-lempa","Kevin Lempa","Defensive Coordinator","White"
"774","Hawai'i",2001,"Kevin Lempa","kevin-lempa","Kevin Lempa","Defensive Coordinator","White"
"775","Hawai'i",2002,"Kevin Lempa","kevin-lempa","Kevin Lempa","Defensive Coordinator","White"
"776","Hawai'i",2004,"George Lumpkin","george-lumpkin","George Lumpkin","Defensive Coordinator","White"
"777","Hawai'i",2005,"Jerry Glanville","jerry-glanville","Jerry Glanville","Defensive Coordinator","White"
"778","Hawai'i",2006,"Jerry Glanville","jerry-glanville","Jerry Glanville","Defensive Coordinator","White"
"779","Hawai'i",2007,"Jerry Glanville","jerry-glanville","Jerry Glanville","Defensive Coordinator","White"
"780","Hawai'i",2008,"Cal Lee","cal-lee","Cal Lee","Defensive Coordinator","White"
"781","Hawai'i",2009,"Cal Lee","cal-lee","Cal Lee","Defensive Coordinator","White"
"782","Hawai'i",2010,"Dave Aranda","dave-aranda","Dave Aranda","Defensive Coordinator/Linebackers Coach","Other"
"783","Hawai'i",2011,"Dave Aranda","dave-aranda","Dave Aranda","Defensive Coordinator/Linebackers Coach","Other"
"784","Hawai'i",2012,"Thom Kaumeyer","thom-kaumeyer","Thom Kaumeyer","Defensive Coordinator/Linebackers Coach","White"
"785","Hawai'i",2013,"Thom Kaumeyer","thom-kaumeyer","Thom Kaumeyer","Defensive Coordinator/Linebackers Coach","White"
"786","Hawai'i",2014,"Kevin Clune","kevin-clune","Kevin Clune","Defensive Coordinator/Linebackers Coach","White"
"787","Hawai'i",2015,"Tom Mason","tom-mason","Tom Mason","Defensive Coordinator/Inside Linebackers Coach","White"
"788","Hawai'i",2016,"Kevin Lempa","kevin-lempa","Kevin Lempa","Defensive Coordinator","White"
"789","Hawai'i",2017,"Legi Suiaunoa","legi-suiaunoa","Legi Suiaunoa","Defensive Coordinator/Defensive Tackles Coach","Other"
"790","Hawai'i",2018,"Corey Batoon","corey-batoon","Corey Batoon","Defensive Coordinator/Safeties Coach","White"
"791","Hawai'i",2019,"Corey Batoon","corey-batoon","Corey Batoon","Defensive Coordinator/Safeties Coach","White"
"792","Hawai'i",2020,"Jacob Yoro","jacob-yoro","Jacob Yoro","Defensive Coordinator/Linebackers Coach","Other"
"793","Hawai'i",2020,"Victor Santa Cruz","victor-santa-cruz","Victor Santa Cruz","Defensive Coordinator","Other"
"794","Houston",2000,"Dick Bumpas","dick-bumpas","Dick Bumpas","Defensive Coordinator/Defensive Line Coach","White"
"795","Houston",2000,"Mark Stoops","mark-stoops","Mark Stoops","Defensive Coordinator/Safeties Coach","White"
"796","Houston",2001,"Bradley Dale Peveto","bradley-dale-peveto","Bradley Dale Peveto","Defensive Coordinator/Safeties Coach","White"
"797","Houston",2001,"Dick Bumpas","dick-bumpas","Dick Bumpas","Defensive Coordinator/Defensive Line Coach","White"
"798","Houston",2002,"Bradley Dale Peveto","bradley-dale-peveto","Bradley Dale Peveto","Defensive Coordinator/Safeties Coach","White"
"799","Houston",2002,"Dick Bumpas","dick-bumpas","Dick Bumpas","Defensive Coordinator/Linebackers Coach","White"
"800","Houston",2003,"Ron Harris","ron-harris","Ron Harris","Defensive Coordinator/Defensive Backs Coach","White"
"801","Houston",2004,"Ron Harris","ron-harris","Ron Harris","Defensive Coordinator/Defensive Backs Coach","White"
"802","Houston",2005,"Ron Harris","ron-harris","Ron Harris","Defensive Coordinator/Defensive Line Coach","White"
"803","Houston",2006,"Alan Weddell","alan-weddell","Alan Weddell","Defensive Coordinator/Inside Linebackers Coach","White"
"804","Houston",2007,"Alan Weddell","alan-weddell","Alan Weddell","Defensive Coordinator/Inside Linebackers Coach","White"
"805","Houston",2008,"John Skladany","john-skladany","John Skladany","Defensive Coordinator/Safeties Coach","White"
"806","Houston",2009,"John Skladany","john-skladany","John Skladany","Defensive Coordinator/Safeties Coach","White"
"807","Houston",2010,"Brian Stewart","brian-stewart","Brian Stewart","Defensive Coordinator/Cornerbacks Coach","Black"
"808","Houston",2011,"Brian Stewart","brian-stewart","Brian Stewart","Defensive Coordinator/Cornerbacks Coach","Black"
"809","Houston",2012,"Jamie Bryant","jamie-bryant","Jamie Bryant","Defensive Coordinator/Linebackers Coach","White"
"810","Houston",2013,"David Gibbs","david-gibbs","David Gibbs","Defensive Coordinator","White"
"811","Houston",2014,"David Gibbs","david-gibbs","David Gibbs","Defensive Coordinator","White"
"812","Houston",2015,"Todd Orlando","todd-orlando","Todd Orlando","Defensive Coordinator/Linebackers Coach","White"
"813","Houston",2016,"Craig Naivar","craig-naivar","Craig Naivar","Defensive Coordinator/Safeties Coach","White"
"814","Houston",2016,"Todd Orlando","todd-orlando","Todd Orlando","Defensive Coordinator/Linebackers Coach","White"
"815","Houston",2017,"Clay Jennings","clay-jennings","Clay Jennings","Defensive Coordinator/Defensive Backs Coach","Black"
"816","Houston",2017,"Mark D'Onofrio","mark-donofrio","Mark D'Onofrio","Defensive Coordinator/Inside Linebackers Coach","White"
"817","Houston",2018,"Mark D'Onofrio","mark-donofrio","Mark D'Onofrio","Defensive Coordinator/Inside Linebackers Coach","White"
"818","Houston",2019,"Doug Belk","doug-belk","Doug Belk","Defensive Coordinator/Safeties Coach","Black"
"819","Houston",2019,"Joe Cauthen","joe-cauthen","Joe Cauthen","Defensive Coordinator/Linebackers Coach","White"
"820","Houston",2020,"Joe Cauthen","joe-cauthen","Joe Cauthen","Defensive Coordinator/Linebackers Coach","White"
"821","Illinois",2000,"Tim Kish","tim-kish","Tim Kish","Defensive Coordinator/Linebackers Coach","White"
"822","Illinois",2001,"Mike Cassity","mike-cassity","Mike Cassity","Defensive Coordinator/Safeties Coach","White"
"823","Illinois",2002,"Mike Cassity","mike-cassity","Mike Cassity","Defensive Coordinator/Safeties Coach","White"
"824","Illinois",2003,"Mike Cassity","mike-cassity","Mike Cassity","Defensive Coordinator/Safeties Coach","White"
"825","Illinois",2004,"Mike Mallory","mike-mallory","Mike Mallory","Defensive Coordinator","White"
"826","Illinois",2005,"Mike Mallory","mike-mallory","Mike Mallory","Defensive Coordinator/Inside Linebackers Coach","White"
"827","Illinois",2006,"Vince Okruch","vince-okruch","Vince Okruch","Defensive Coordinator","White"
"828","Illinois",2007,"Curt Mallory","curt-mallory","Curt Mallory","Defensive Coordinator/Defensive Backs Coach","White"
"829","Illinois",2007,"Dan Disch","dan-disch","Dan Disch","Defensive Coordinator/Linebackers Coach","White"
"830","Illinois",2008,"Curt Mallory","curt-mallory","Curt Mallory","Defensive Coordinator/Defensive Backs Coach","White"
"831","Illinois",2008,"Dan Disch","dan-disch","Dan Disch","Defensive Coordinator/Linebackers Coach","White"
"832","Illinois",2009,"Curt Mallory","curt-mallory","Curt Mallory","Defensive Coordinator/Defensive Backs Coach","White"
"833","Illinois",2009,"Dan Disch","dan-disch","Dan Disch","Defensive Coordinator/Linebackers Coach","White"
"834","Illinois",2010,"Vic Koenning","vic-koenning","Vic Koenning","Defensive Coordinator","White"
"835","Illinois",2011,"Vic Koenning","vic-koenning","Vic Koenning","Defensive Coordinator","White"
"836","Illinois",2012,"Tim Banks","tim-banks","Tim Banks","Defensive Coordinator/Safeties Coach","Black"
"837","Illinois",2013,"Tim Banks","tim-banks","Tim Banks","Defensive Coordinator/Defensive Backs Coach","Black"
"838","Illinois",2014,"Tim Banks","tim-banks","Tim Banks","Defensive Coordinator/Defensive Backs Coach","Black"
"839","Illinois",2015,"Mike Phair","mike-phair","Mike Phair","Defensive Coordinator/Defensive Line Coach","White"
"840","Illinois",2015,"Tim Banks","tim-banks","Tim Banks","Defensive Coordinator/Defensive Backs Coach","Black"
"841","Illinois",2016,"Hardy Nickerson","hardy-nickerson","Hardy Nickerson","Defensive Coordinator","Black"
"842","Illinois",2017,"Hardy Nickerson","hardy-nickerson","Hardy Nickerson","Defensive Coordinator/Linebackers Coach","Black"
"843","Illinois",2018,"Hardy Nickerson","hardy-nickerson","Hardy Nickerson","Defensive Coordinator/Linebackers Coach","Black"
"844","Illinois",2021,"Ryan Walters","ryan-walters","Ryan Walters","Defensive Coordinator","Black"
"845","Indiana",2000,"James Bell","james-bell","James Bell","Defensive Coordinator/Defensive Backs Coach","Black"
"846","Indiana",2001,"James Bell","james-bell","James Bell","Defensive Coordinator/Defensive Backs Coach","Black"
"847","Indiana",2002,"Tim Kish","tim-kish","Tim Kish","Defensive Coordinator/Linebackers Coach","White"
"848","Indiana",2003,"Tim Kish","tim-kish","Tim Kish","Defensive Coordinator/Linebackers Coach","White"
"849","Indiana",2004,"Joe Cullen","joe-cullen","Joe Cullen","Defensive Coordinator","White"
"850","Indiana",2005,"Brian George","brian-george","Brian George","Defensive Coordinator/Defensive Line Coach","White"
"851","Indiana",2005,"Joe Palcic","joe-palcic","Joe Palcic","Defensive Coordinator/Safeties Coach","White"
"852","Indiana",2006,"Brian George","brian-george","Brian George","Defensive Coordinator/Defensive Line Coach","White"
